station_id,file,size_bytes,size_human,present
72206263842,72206263842.csv,11602427,11.06 MiB,True
72206593837,72206593837.csv,6442619,6.14 MiB,True
72206603853,72206603853.csv,6324239,6.03 MiB,True
72206763823,72206763823.csv,6855889,6.54 MiB,True
72206953853,72206953853.csv,7018552,6.69 MiB,True
72207003822,72207003822.csv,7740604,7.38 MiB,True
72207153935,72207153935.csv,11715760,11.17 MiB,True
72207303727,72207303727.csv,11028089,10.52 MiB,True
72207463840,72207463840.csv,9461768,9.02 MiB,True
72207504871,72207504871.csv,10998842,10.49 MiB,True
72207694891,72207694891.csv,11381960,10.85 MiB,True
72207853938,72207853938.csv,11299301,10.78 MiB,True
72207953888,72207953888.csv,11834870,11.29 MiB,True
72208013880,72208013880.csv,7833426,7.47 MiB,True
72208113730,72208113730.csv,6540839,6.24 MiB,True
72208204876,72208204876.csv,11649761,11.11 MiB,True
72208593831,72208593831.csv,6504497,6.20 MiB,True
72208994959,72208994959.csv,11952946,11.40 MiB,True
72209003875,72209003875.csv,6055652,5.78 MiB,True
72209153940,72209153940.csv,11609780,11.07 MiB,True
72209253941,72209253941.csv,11536471,11.00 MiB,True
72209304878,72209304878.csv,8638881,8.24 MiB,True
72209453984,72209453984.csv,7923184,7.56 MiB,True
72209503030,72209503030.csv,5719232,5.45 MiB,True
72209653127,72209653127.csv,4662204,4.45 MiB,True
72209704936,72209704936.csv,11256090,10.73 MiB,True
72209864761,72209864761.csv,9822168,9.37 MiB,True
72209953936,72209953936.csv,11726143,11.18 MiB,True
72210103039,72210103039.csv,11679113,11.14 MiB,True
72210312895,72210312895.csv,7025765,6.70 MiB,True
72210492806,72210492806.csv,6294278,6.00 MiB,True
72210612835,72210612835.csv,6430536,6.13 MiB,True
72210703056,72210703056.csv,11575428,11.04 MiB,True
72210812894,72210812894.csv,6399790,6.10 MiB,True
72210900355,72210900355.csv,11863970,11.31 MiB,True
72211012842,72211012842.csv,7854645,7.49 MiB,True
72211253982,72211253982.csv,11181738,10.66 MiB,True
72211353979,72211353979.csv,12044074,11.49 MiB,True
72211454901,72211454901.csv,12669091,12.08 MiB,True
72211512871,72211512871.csv,6146044,5.86 MiB,True
72211612873,72211612873.csv,6521374,6.22 MiB,True
72211800482,72211800482.csv,11592742,11.06 MiB,True
72211912883,72211912883.csv,7721471,7.36 MiB,True
72212012833,72212012833.csv,11181200,10.66 MiB,True
72212203050,72212203050.csv,11730383,11.19 MiB,True
72212312809,72212312809.csv,6054565,5.77 MiB,True
72212404998,72212404998.csv,12072281,11.51 MiB,True
72212504829,72212504829.csv,11932192,11.38 MiB,True
72212604879,72212604879.csv,11679470,11.14 MiB,True
72212704880,72212704880.csv,11840664,11.29 MiB,True
72212853899,72212853899.csv,11907364,11.36 MiB,True
72212904939,72212904939.csv,11486312,10.95 MiB,True
72213013861,72213013861.csv,11382441,10.86 MiB,True
72213103713,72213103713.csv,11872887,11.32 MiB,True
72213263801,72213263801.csv,6340792,6.05 MiB,True
72213353946,72213353946.csv,11458434,10.93 MiB,True
72213463822,72213463822.csv,11577237,11.04 MiB,True
72213653883,72213653883.csv,11815106,11.27 MiB,True
72213713878,72213713878.csv,7618910,7.27 MiB,True
72213863852,72213863852.csv,2573115,2.45 MiB,True
72214093805,72214093805.csv,7980980,7.61 MiB,True
72214103731,72214103731.csv,11830139,11.28 MiB,True
72214204114,72214204114.csv,5549444,5.29 MiB,True
72214353975,72214353975.csv,10963648,10.46 MiB,True
72214404945,72214404945.csv,11982120,11.43 MiB,True
72214504884,72214504884.csv,11734028,11.19 MiB,True
72214753817,72214753817.csv,8475800,8.08 MiB,True
72214863824,72214863824.csv,11459315,10.93 MiB,True
72214904899,72214904899.csv,12412756,11.84 MiB,True
72215114794,72215114794.csv,7070526,6.74 MiB,True
72215253957,72215253957.csv,11164884,10.65 MiB,True
72215453885,72215453885.csv,11631192,11.09 MiB,True
72215503040,72215503040.csv,11594361,11.06 MiB,True
72215653873,72215653873.csv,12510997,11.93 MiB,True
72215704949,72215704949.csv,10629267,10.14 MiB,True
72215813752,72215813752.csv,2467586,2.35 MiB,True
72215899999,72215899999.csv,1803349,1.72 MiB,True
72215912980,72215912980.csv,10274815,9.80 MiB,True
72216013869,72216013869.csv,6646334,6.34 MiB,True
72216453949,72216453949.csv,11694766,11.15 MiB,True
72216563808,72216563808.csv,7038403,6.71 MiB,True
72216693845,72216693845.csv,6972217,6.65 MiB,True
72216703718,72216703718.csv,11319878,10.80 MiB,True
72216804960,72216804960.csv,11121395,10.61 MiB,True
72216903058,72216903058.csv,11502079,10.97 MiB,True
72217003813,72217003813.csv,8041825,7.67 MiB,True
72217104889,72217104889.csv,10651618,10.16 MiB,True
72217263810,72217263810.csv,8460986,8.07 MiB,True
72217353951,72217353951.csv,9601448,9.16 MiB,True
72217423097,72217423097.csv,11390829,10.86 MiB,True
72217513860,72217513860.csv,7057633,6.73 MiB,True
72217653884,72217653884.csv,9722735,9.27 MiB,True
72217763811,72217763811.csv,11893015,11.34 MiB,True
72217853953,72217853953.csv,11657246,11.12 MiB,True
72217904968,72217904968.csv,11778890,11.23 MiB,True
72218003820,72218003820.csv,8212220,7.83 MiB,True
72218113837,72218113837.csv,6818699,6.50 MiB,True
72218204890,72218204890.csv,12269605,11.70 MiB,True
72218304972,72218304972.csv,10941287,10.43 MiB,True
72218553838,72218553838.csv,7405148,7.06 MiB,True
72218604892,72218604892.csv,11894031,11.34 MiB,True
72218793911,72218793911.csv,10538588,10.05 MiB,True
72218853985,72218853985.csv,5663742,5.40 MiB,True
72218992815,72218992815.csv,7452116,7.11 MiB,True
72219013874,72219013874.csv,8005381,7.63 MiB,True
72219103721,72219103721.csv,11628298,11.09 MiB,True
72219223033,72219223033.csv,8214122,7.83 MiB,True
72219303722,72219303722.csv,11636227,11.10 MiB,True
72219404896,72219404896.csv,12522708,11.94 MiB,True
72219503888,72219503888.csv,6427943,6.13 MiB,True
72219653863,72219653863.csv,6803197,6.49 MiB,True
72219753819,72219753819.csv,6865857,6.55 MiB,True
72219863819,72219863819.csv,12019908,11.46 MiB,True
72219953956,72219953956.csv,11172557,10.65 MiB,True
72220012832,72220012832.csv,6967383,6.64 MiB,True
72220103723,72220103723.csv,11948926,11.40 MiB,True
72220212985,72220212985.csv,11593114,11.06 MiB,True
72220303041,72220303041.csv,6949752,6.63 MiB,True
72220404996,72220404996.csv,6506897,6.21 MiB,True
72220804224,72220804224.csv,11978499,11.42 MiB,True
72220912986,72220912986.csv,11305828,10.78 MiB,True
72221013858,72221013858.csv,7732210,7.37 MiB,True
72221194087,72221194087.csv,11806514,11.26 MiB,True
72221292814,72221292814.csv,5419406,5.17 MiB,True
72221312819,72221312819.csv,6515638,6.21 MiB,True
72221403070,72221403070.csv,11286943,10.76 MiB,True
72221513884,72221513884.csv,7020474,6.70 MiB,True
72221699999,72221699999.csv,5072093,4.84 MiB,True
72221763881,72221763881.csv,9677102,9.23 MiB,True
72221800356,72221800356.csv,11453555,10.92 MiB,True
72221999999,72221999999.csv,7517304,7.17 MiB,True
72222099999,72222099999.csv,505853,494.00 KiB,True
72222100444,72222100444.csv,11618481,11.08 MiB,True
72222313899,72222313899.csv,7013749,6.69 MiB,True
72222503855,72222503855.csv,5918665,5.64 MiB,True
72222693841,72222693841.csv,4935273,4.71 MiB,True
72223013894,72223013894.csv,8043672,7.67 MiB,True
72223100357,72223100357.csv,11193052,10.67 MiB,True
72223513838,72223513838.csv,6775945,6.46 MiB,True
72223863873,72223863873.csv,8968328,8.55 MiB,True
72223953861,72223953861.csv,9085878,8.66 MiB,True
72224154925,72224154925.csv,11491246,10.96 MiB,True
72224303738,72224303738.csv,11610388,11.07 MiB,True
72224400358,72224400358.csv,11851527,11.30 MiB,True
72224603844,72224603844.csv,6689942,6.38 MiB,True
72224754785,72224754785.csv,7054378,6.73 MiB,True
72224800359,72224800359.csv,11478702,10.95 MiB,True
72224963887,72224963887.csv,12430758,11.85 MiB,True
72225013829,72225013829.csv,8433448,8.04 MiB,True
72225153958,72225153958.csv,10235624,9.76 MiB,True
72225254923,72225254923.csv,11900979,11.35 MiB,True
72225353992,72225353992.csv,11937097,11.38 MiB,True
72225593842,72225593842.csv,6676547,6.37 MiB,True
72225664774,72225664774.csv,11190073,10.67 MiB,True
72226013895,72226013895.csv,7817624,7.46 MiB,True
72226100360,72226100360.csv,11760547,11.22 MiB,True
72226513821,72226513821.csv,6082554,5.80 MiB,True
72226699999,72226699999.csv,9348239,8.92 MiB,True
72226703878,72226703878.csv,7425277,7.08 MiB,True
72226813839,72226813839.csv,6945357,6.62 MiB,True
72226903850,72226903850.csv,8151088,7.77 MiB,True
72227013864,72227013864.csv,5916284,5.64 MiB,True
72227454939,72227454939.csv,12162740,11.60 MiB,True
72227553843,72227553843.csv,6718014,6.41 MiB,True
72227653820,72227653820.csv,7311332,6.97 MiB,True
72227953852,72227953852.csv,6129956,5.85 MiB,True
72228013876,72228013876.csv,6834593,6.52 MiB,True
72228403892,72228403892.csv,3401649,3.24 MiB,True
72228503896,72228503896.csv,5759871,5.49 MiB,True
72228693806,72228693806.csv,6767633,6.45 MiB,True
72228713871,72228713871.csv,6917303,6.60 MiB,True
72229100470,72229100470.csv,11821325,11.27 MiB,True
72229499999,72229499999.csv,5166707,4.93 MiB,True
72230053864,72230053864.csv,6971551,6.65 MiB,True
72231012916,72231012916.csv,7588863,7.24 MiB,True
72231203908,72231203908.csv,11559993,11.02 MiB,True
72231453915,72231453915.csv,7191495,6.86 MiB,True
72231553917,72231553917.csv,6615708,6.31 MiB,True
72231612958,72231612958.csv,5764259,5.50 MiB,True
72231953943,72231953943.csv,11718435,11.18 MiB,True
72232013970,72232013970.csv,6363626,6.07 MiB,True
72232200361,72232200361.csv,11775310,11.23 MiB,True
72232300362,72232300362.csv,10833706,10.33 MiB,True
72232403071,72232403071.csv,9932885,9.47 MiB,True
72232912936,72232912936.csv,5096262,4.86 MiB,True
72233053865,72233053865.csv,6841391,6.52 MiB,True
72233154941,72233154941.csv,11817228,11.27 MiB,True
72233254953,72233254953.csv,11602829,11.07 MiB,True
72233303069,72233303069.csv,11351747,10.83 MiB,True
72233403976,72233403976.csv,12035321,11.48 MiB,True
72233812994,72233812994.csv,11956237,11.40 MiB,True
72234013865,72234013865.csv,7688241,7.33 MiB,True
72234192822,72234192822.csv,2310217,2.20 MiB,True
72234254931,72234254931.csv,11744173,11.20 MiB,True
72234354826,72234354826.csv,12163849,11.60 MiB,True
72234499999,72234499999.csv,9425228,8.99 MiB,True
72234503866,72234503866.csv,6247244,5.96 MiB,True
72234654824,72234654824.csv,11863355,11.31 MiB,True
72234853808,72234853808.csv,6644406,6.34 MiB,True
72234999999,72234999999.csv,9662344,9.21 MiB,True
72235003940,72235003940.csv,8144523,7.77 MiB,True
72235112953,72235112953.csv,12042804,11.48 MiB,True
72235413927,72235413927.csv,6414905,6.12 MiB,True
72235593999,72235593999.csv,10682980,10.19 MiB,True
72235703961,72235703961.csv,5202687,4.96 MiB,True
72235893919,72235893919.csv,6827963,6.51 MiB,True
72236192808,72236192808.csv,2815036,2.68 MiB,True
72236293937,72236293937.csv,10029016,9.56 MiB,True
72236323098,72236323098.csv,11803726,11.26 MiB,True
72236423903,72236423903.csv,11777046,11.23 MiB,True
72236700363,72236700363.csv,10299764,9.82 MiB,True
72236800364,72236800364.csv,11478728,10.95 MiB,True
72236900365,72236900365.csv,4468871,4.26 MiB,True
72239003931,72239003931.csv,6025827,5.75 MiB,True
72240003937,72240003937.csv,8410486,8.02 MiB,True
72240312968,72240312968.csv,3888610,3.71 MiB,True
72240413941,72240413941.csv,6842596,6.53 MiB,True
72240513976,72240513976.csv,6825682,6.51 MiB,True
72240612927,72240612927.csv,7158151,6.83 MiB,True
72241012917,72241012917.csv,8200069,7.82 MiB,True
72241612971,72241612971.csv,7338844,7.00 MiB,True
72242012923,72242012923.csv,6907336,6.59 MiB,True
72242712975,72242712975.csv,6489747,6.19 MiB,True
72242953910,72242953910.csv,7008381,6.68 MiB,True
72243012960,72243012960.csv,7277871,6.94 MiB,True
72243612906,72243612906.csv,3889835,3.71 MiB,True
72244012918,72244012918.csv,6702547,6.39 MiB,True
72244453902,72244453902.csv,6988200,6.66 MiB,True
72244693987,72244693987.csv,6785747,6.47 MiB,True
72244753903,72244753903.csv,6747331,6.43 MiB,True
72244813972,72244813972.csv,6320038,6.03 MiB,True
72246953912,72246953912.csv,6170136,5.88 MiB,True
72247003901,72247003901.csv,6384815,6.09 MiB,True
72247953907,72247953907.csv,6193176,5.91 MiB,True
72248013957,72248013957.csv,8314960,7.93 MiB,True
72248453905,72248453905.csv,6360997,6.07 MiB,True
72248513944,72248513944.csv,6265460,5.98 MiB,True
72248613942,72248613942.csv,6578500,6.27 MiB,True
72248713935,72248713935.csv,6964970,6.64 MiB,True
72248803996,72248803996.csv,6435812,6.14 MiB,True
72248953911,72248953911.csv,6225395,5.94 MiB,True
72249953948,72249953948.csv,6379663,6.08 MiB,True
72250012919,72250012919.csv,8165862,7.79 MiB,True
72250512904,72250512904.csv,7040983,6.71 MiB,True
72250612959,72250612959.csv,6977695,6.65 MiB,True
72250812957,72250812957.csv,6886358,6.57 MiB,True
72251012924,72251012924.csv,8179586,7.80 MiB,True
72251512926,72251512926.csv,5959045,5.68 MiB,True
72251612928,72251612928.csv,6586285,6.28 MiB,True
72251712932,72251712932.csv,7229214,6.89 MiB,True
72251812974,72251812974.csv,4965919,4.74 MiB,True
72252012907,72252012907.csv,5627923,5.37 MiB,True
72252312970,72252312970.csv,6646158,6.34 MiB,True
72252412972,72252412972.csv,7285043,6.95 MiB,True
72252612947,72252612947.csv,6278360,5.99 MiB,True
72252712976,72252712976.csv,7575543,7.22 MiB,True
72253012921,72253012921.csv,8026225,7.65 MiB,True
72253312962,72253312962.csv,6680454,6.37 MiB,True
72253512909,72253512909.csv,7912310,7.55 MiB,True
72253612911,72253612911.csv,8311710,7.93 MiB,True
72253712961,72253712961.csv,12289776,11.72 MiB,True
72253912979,72253912979.csv,6227304,5.94 MiB,True
72254013904,72254013904.csv,7548927,7.20 MiB,True
72254153914,72254153914.csv,5967964,5.69 MiB,True
72254203999,72254203999.csv,6453091,6.15 MiB,True
72254312977,72254312977.csv,6837548,6.52 MiB,True
72254413958,72254413958.csv,6420087,6.12 MiB,True
72254753942,72254753942.csv,5684575,5.42 MiB,True
72255012912,72255012912.csv,7910684,7.54 MiB,True
72255293929,72255293929.csv,12019599,11.46 MiB,True
72255512935,72255512935.csv,7004857,6.68 MiB,True
72256013959,72256013959.csv,7080368,6.75 MiB,True
72256199999,72256199999.csv,2057082,1.96 MiB,True
72256353952,72256353952.csv,5674471,5.41 MiB,True
72257003933,72257003933.csv,6955071,6.63 MiB,True
72257503972,72257503972.csv,5596112,5.34 MiB,True
72257603902,72257603902.csv,7277436,6.94 MiB,True
72257793984,72257793984.csv,5158724,4.92 MiB,True
72258013960,72258013960.csv,6486632,6.19 MiB,True
72258793955,72258793955.csv,5892534,5.62 MiB,True
72258813926,72258813926.csv,12623980,12.04 MiB,True
72258903991,72258903991.csv,5991792,5.71 MiB,True
72259003927,72259003927.csv,7884707,7.52 MiB,True
72259299999,72259299999.csv,96869,94.60 KiB,True
72259303985,72259303985.csv,7962145,7.59 MiB,True
72259453909,72259453909.csv,6323414,6.03 MiB,True
72259513911,72259513911.csv,5765192,5.50 MiB,True
72259793985,72259793985.csv,6104067,5.82 MiB,True
72259803970,72259803970.csv,6880653,6.56 MiB,True
72259903971,72259903971.csv,6001920,5.72 MiB,True
72260003969,72260003969.csv,11653942,11.11 MiB,True
72261022010,72261022010.csv,6855068,6.54 MiB,True
72261522001,72261522001.csv,6169612,5.88 MiB,True
72261603032,72261603032.csv,4085362,3.90 MiB,True
72261823091,72261823091.csv,5576338,5.32 MiB,True
72262023055,72262023055.csv,3568408,3.40 MiB,True
72263023034,72263023034.csv,6733530,6.42 MiB,True
72263793046,72263793046.csv,9703393,9.25 MiB,True
72264093035,72264093035.csv,3509614,3.35 MiB,True
72264803031,72264803031.csv,5498805,5.24 MiB,True
72265023023,72265023023.csv,6570914,6.27 MiB,True
72265623040,72265623040.csv,5068580,4.83 MiB,True
72266013962,72266013962.csv,6787264,6.47 MiB,True
72266693943,72266693943.csv,10874060,10.37 MiB,True
72267023042,72267023042.csv,7189951,6.86 MiB,True
72267603035,72267603035.csv,11502732,10.97 MiB,True
72267703027,72267703027.csv,6019089,5.74 MiB,True
72267823052,72267823052.csv,5987416,5.71 MiB,True
72268023009,72268023009.csv,6407184,6.11 MiB,True
72268393083,72268393083.csv,11477035,10.95 MiB,True
72268623008,72268623008.csv,5335837,5.09 MiB,True
72268793033,72268793033.csv,5391725,5.14 MiB,True
72268893034,72268893034.csv,7749563,7.39 MiB,True
72268923077,72268923077.csv,5349903,5.10 MiB,True
72269100366,72269100366.csv,10951413,10.44 MiB,True
72269200367,72269200367.csv,11702832,11.16 MiB,True
72269393097,72269393097.csv,12739575,12.15 MiB,True
72269593041,72269593041.csv,11766709,11.22 MiB,True
72270023044,72270023044.csv,7196273,6.86 MiB,True
72270499999,72270499999.csv,4006675,3.82 MiB,True
72271093045,72271093045.csv,6009354,5.73 MiB,True
72272093026,72272093026.csv,5170179,4.93 MiB,True
72272193063,72272193063.csv,11983134,11.43 MiB,True
72272523078,72272523078.csv,5133889,4.90 MiB,True
72272803196,72272803196.csv,5364205,5.12 MiB,True
72273003124,72273003124.csv,7119284,6.79 MiB,True
72274023160,72274023160.csv,6080951,5.80 MiB,True
72274523109,72274523109.csv,4715222,4.50 MiB,True
72274793084,72274793084.csv,5088009,4.85 MiB,True
72274803914,72274803914.csv,3510486,3.35 MiB,True
72274953128,72274953128.csv,2444262,2.33 MiB,True
72276403029,72276403029.csv,5871219,5.60 MiB,True
72278023183,72278023183.csv,6409580,6.11 MiB,True
72278199999,72278199999.csv,7904124,7.54 MiB,True
72278303185,72278303185.csv,4956617,4.73 MiB,True
72278403184,72278403184.csv,5130531,4.89 MiB,True
72278523111,72278523111.csv,4783005,4.56 MiB,True
72278623104,72278623104.csv,6953142,6.63 MiB,True
72278753126,72278753126.csv,2374774,2.26 MiB,True
72278803186,72278803186.csv,2776394,2.65 MiB,True
72278903192,72278903192.csv,5012624,4.78 MiB,True
72281023199,72281023199.csv,4948286,4.72 MiB,True
72281353146,72281353146.csv,5224412,4.98 MiB,True
72281703068,72281703068.csv,5915978,5.64 MiB,True
72282003949,72282003949.csv,6809689,6.49 MiB,True
72282153988,72282153988.csv,6710226,6.40 MiB,True
72282303749,72282303749.csv,5258019,5.01 MiB,True
72285700368,72285700368.csv,11570678,11.03 MiB,True
72286023119,72286023119.csv,5740707,5.47 MiB,True
72286699999,72286699999.csv,5307534,5.06 MiB,True
